longitude,latitude,housing_median_age,total_bedrooms,population,median_income,Ocean,Inland,Island,Near_Bay,Near_Ocean,city
-117.09,32.81,7.0,1185.0,2710.0,5.5673,0,0,0,0,1,77
-121.92,36.61,29.0,808.0,1873.0,3.1543,0,0,0,0,1,107
-120.31,38.02,11.0,398.0,1046.0,3.8203,0,1,0,0,0,103
-122.41,38.07,20.0,708.0,1812.0,6.0433,0,0,0,1,0,167
-118.07,34.1,34.0,522.0,1262.0,3.4375,1,0,0,0,0,190
-118.56,34.21,13.0,1849.0,4126.0,3.7313,1,0,0,0,0,173
-122.52,37.95,33.0,631.0,1675.0,7.8904,0,0,0,1,0,168
-116.91,32.86,10.0,838.0,2310.0,2.5365,1,0,0,0,0,179
-117.82,33.67,15.0,274.0,649.0,2.5197,1,0,0,0,0,75
-118.36,34.19,11.0,685.0,1512.0,4.1445,1,0,0,0,0,16
-118.22,33.97,47.0,386.0,1663.0,4.0609,1,0,0,0,0,71
-117.98,34.01,27.0,418.0,1344.0,5.7057,1,0,0,0,0,79
-121.5,38.63,6.0,143.0,276.0,3.1944,0,1,0,0,0,151
-118.45,34.22,24.0,1168.0,4625.0,2.0699,1,0,0,0,0,16
-122.25,37.79,51.0,43.0,228.0,2.1,0,0,0,1,0,118
-117.47,34.07,24.0,227.0,568.0,1.5972,0,1,0,0,0,53
-122.04,37.62,35.0,179.0,455.0,4.2857,0,0,0,1,0,196
-119.28,36.35,7.0,701.0,2080.0,3.1111,0,1,0,0,0,202
-122.43,37.76,52.0,459.0,751.0,4.75,0,0,0,1,0,159
-117.94,34.09,21.0,675.0,1742.0,2.1062,1,0,0,0,0,7
-122.42,37.8,52.0,1115.0,1576.0,2.0987,0,0,0,1,0,159
-118.26,34.07,28.0,184.0,673.0,2.625,1,0,0,0,0,91
-118.0,33.82,18.0,559.0,1820.0,4.5294,1,0,0,0,0,186
-118.24,34.0,38.0,414.0,1714.0,1.7132,1,0,0,0,0,71
-118.38,33.95,29.0,588.0,1397.0,2.5833,1,0,0,0,0,74
-117.93,33.62,34.0,498.0,1052.0,5.6315,1,0,0,0,0,115
-122.13,37.42,36.0,1045.0,2251.0,3.5364,0,0,0,1,0,126
-122.21,37.79,45.0,533.0,1530.0,2.4167,0,0,0,1,0,0
-116.96,33.52,9.0,471.0,1155.0,4.125,0,1,0,0,0,189
-119.29,36.3,20.0,179.0,572.0,5.3495,0,1,0,0,0,202
-117.98,33.83,17.0,932.0,2460.0,3.2823,1,0,0,0,0,186
-122.19,37.43,39.0,420.0,937.0,6.6136,0,0,0,0,1,99
-118.31,34.12,39.0,561.0,1271.0,8.0073,1,0,0,0,0,109
-118.23,33.78,20.0,24.0,69.0,2.5588,0,0,0,0,1,89
-121.89,37.3,47.0,426.0,961.0,5.3955,1,0,0,0,0,161
-118.4,33.87,26.0,1441.0,2803.0,5.2276,1,0,0,0,0,94
-118.3,33.97,50.0,451.0,1000.0,2.1221,1,0,0,0,0,74
-117.12,32.8,31.0,342.0,879.0,3.8125,0,0,0,0,1,77
-119.78,36.83,11.0,663.0,1328.0,2.3667,0,1,0,0,0,29
-119.72,34.44,50.0,509.0,1256.0,6.3997,1,0,0,0,0,171
-118.61,34.23,26.0,572.0,1724.0,6.1419,1,0,0,0,0,183
-120.76,37.61,30.0,159.0,531.0,3.2604,0,1,0,0,0,194
-118.29,33.94,32.0,708.0,1880.0,1.6716,1,0,0,0,0,60
-118.27,33.76,46.0,11.0,32.0,3.125,0,0,0,0,1,89
-117.81,33.67,8.0,502.0,1113.0,4.6019,1,0,0,0,0,75
-118.19,34.05,43.0,266.0,1084.0,2.7708,1,0,0,0,0,91
-121.98,38.36,24.0,630.0,1538.0,2.1067,0,1,0,0,0,198
-117.23,33.78,23.0,703.0,2672.0,1.9767,0,1,0,0,0,110
-117.28,32.84,41.0,338.0,640.0,2.9306,0,0,0,0,1,157
-121.2,37.83,18.0,580.0,1912.0,4.4423,0,1,0,0,0,95
-116.95,32.82,19.0,1058.0,2852.0,2.9161,1,0,0,0,0,179
-122.73,38.26,35.0,645.0,1668.0,4.385,1,0,0,0,0,129
-119.74,36.8,18.0,2401.0,5466.0,2.4678,0,1,0,0,0,29
-121.3,38.89,23.0,297.0,1012.0,3.4706,0,1,0,0,0,150
-118.68,34.27,16.0,941.0,2476.0,4.0568,1,0,0,0,0,183
-121.99,38.34,16.0,261.0,748.0,4.0433,0,1,0,0,0,198
-117.14,32.7,44.0,218.0,869.0,1.9338,0,0,0,0,1,157
-121.89,37.32,34.0,246.0,952.0,2.8864,1,0,0,0,0,161
-118.33,33.87,35.0,128.0,385.0,6.4891,1,0,0,0,0,60
-118.01,33.94,36.0,329.0,969.0,4.9191,1,0,0,0,0,78
-118.36,34.05,50.0,812.0,1724.0,3.0833,1,0,0,0,0,208
-118.49,34.02,30.0,687.0,1026.0,3.1635,1,0,0,0,0,176
-121.24,38.63,4.0,1565.0,3857.0,7.2582,0,1,0,0,0,52
-122.21,37.38,28.0,578.0,1489.0,11.3176,0,0,0,0,1,99
-118.96,36.49,24.0,269.0,636.0,1.742,0,1,0,0,0,202
-117.95,33.79,34.0,408.0,1233.0,5.6935,1,0,0,0,0,59
-116.97,32.75,28.0,583.0,1720.0,4.7973,1,0,0,0,0,45
-118.86,36.41,20.0,575.0,1195.0,3.0391,0,1,0,0,0,202
-122.3,37.57,36.0,436.0,1189.0,4.7917,0,0,0,1,0,166
-121.67,38.85,46.0,131.0,410.0,1.7417,0,1,0,0,0,212
-118.1,33.74,31.0,342.0,563.0,4.6528,0,0,0,0,1,181
-118.39,33.97,46.0,352.0,839.0,6.5778,1,0,0,0,0,74
-121.08,38.93,14.0,824.0,1729.0,2.4278,0,1,0,0,0,150
-115.37,32.81,32.0,191.0,623.0,1.7604,0,1,0,0,0,46
-122.27,37.97,10.0,2275.0,7266.0,6.0666,0,0,0,1,0,167
-117.3,34.1,49.0,11.0,76.0,2.5625,0,1,0,0,0,153
-118.05,33.98,41.0,428.0,1174.0,2.0147,1,0,0,0,0,211
-122.65,38.46,14.0,420.0,926.0,4.0647,1,0,0,0,0,178
-121.31,37.99,15.0,965.0,3061.0,1.3729,0,1,0,0,0,187
-117.91,34.06,29.0,521.0,1382.0,5.112,1,0,0,0,0,207
-121.89,37.35,43.0,296.0,933.0,2.925,1,0,0,0,0,161
-122.27,37.81,40.0,451.0,582.0,0.977,0,0,0,1,0,118
-122.35,40.56,16.0,614.0,1695.0,1.9,0,1,0,0,0,140
-122.4,40.62,9.0,889.0,2162.0,3.1439,0,1,0,0,0,140
-117.37,33.2,29.0,311.0,1425.0,2.0272,0,0,0,0,1,119
-122.19,37.83,29.0,271.0,661.0,6.8538,0,0,0,1,0,118
-118.03,33.98,46.0,465.0,880.0,2.7578,1,0,0,0,0,211
-117.9,33.83,33.0,611.0,2204.0,3.8456,1,0,0,0,0,2
-122.45,37.78,52.0,606.0,1392.0,4.0,0,0,0,1,0,159
-121.7,39.36,46.0,243.0,523.0,1.91,0,1,0,0,0,214
-117.91,34.12,33.0,309.0,1038.0,4.1944,1,0,0,0,0,5
-122.44,37.77,52.0,647.0,1355.0,2.0161,0,0,0,1,0,159
-117.25,33.92,7.0,1914.0,5595.0,4.1482,0,1,0,0,0,110
-122.03,37.37,41.0,425.0,1032.0,4.6957,1,0,0,0,0,188
-117.08,32.75,16.0,328.0,930.0,1.2347,0,0,0,0,1,85
-117.27,34.12,27.0,684.0,1514.0,1.462,0,1,0,0,0,153
-117.91,34.02,17.0,1384.0,4349.0,3.2799,1,0,0,0,0,79
-118.54,34.18,25.0,457.0,1280.0,3.9632,1,0,0,0,0,13
-117.23,32.75,21.0,608.0,1131.0,2.4779,0,0,0,0,1,157
-121.02,37.68,28.0,560.0,1608.0,3.5489,0,1,0,0,0,103
-118.48,34.23,29.0,707.0,1752.0,4.5484,1,0,0,0,0,16
-119.72,36.82,16.0,613.0,1054.0,1.9483,0,1,0,0,0,29
-120.06,39.15,22.0,372.0,98.0,1.1912,0,1,0,0,0,52
-120.04,36.74,14.0,730.0,2298.0,1.6168,0,1,0,0,0,57
-122.26,37.8,20.0,779.0,1659.0,1.6929,0,0,0,1,0,118
-116.57,33.76,25.0,547.0,581.0,3.1364,0,1,0,0,0,124
-122.45,37.71,46.0,506.0,1562.0,4.3846,0,0,0,0,1,40
-117.19,32.79,36.0,258.0,665.0,3.8571,0,0,0,0,1,157
-115.46,33.19,33.0,373.0,777.0,1.0,0,1,0,0,0,46
-120.84,35.37,34.0,714.0,1397.0,2.5552,0,0,0,0,1,164
-116.99,33.01,11.0,185.0,529.0,7.7517,1,0,0,0,0,137
-116.05,33.33,17.0,94.0,135.0,1.7292,0,1,0,0,0,73
-119.76,36.73,46.0,282.0,854.0,1.8723,0,1,0,0,0,57
-122.26,37.52,34.0,131.0,291.0,3.0833,0,0,0,0,1,11
-118.3,33.95,50.0,326.0,892.0,3.1346,1,0,0,0,0,74
-117.33,34.04,18.0,388.0,727.0,2.5187,0,1,0,0,0,30
-122.2,37.9,36.0,287.0,740.0,10.3416,0,0,0,1,0,12
-118.13,33.77,52.0,691.0,1436.0,4.6852,0,0,0,0,1,90
-117.97,33.83,22.0,688.0,1807.0,4.0185,1,0,0,0,0,186
-122.66,38.46,14.0,631.0,1300.0,2.6023,1,0,0,0,0,178
-119.24,35.77,28.0,521.0,1764.0,1.7813,0,1,0,0,0,136
-118.21,33.98,39.0,306.0,1257.0,3.2788,1,0,0,0,0,71
-122.7,39.14,13.0,111.0,214.0,3.3929,0,1,0,0,0,178
-118.14,33.86,36.0,325.0,845.0,5.0106,1,0,0,0,0,82
-119.81,34.47,26.0,618.0,1728.0,7.4734,0,0,0,0,1,171
-118.3,33.94,36.0,862.0,2521.0,2.5679,1,0,0,0,0,74
-117.35,34.11,34.0,388.0,1578.0,3.0833,0,1,0,0,0,144
-118.17,33.98,31.0,329.0,1486.0,3.0938,1,0,0,0,0,8
-117.41,34.08,38.0,290.0,861.0,3.5655,0,1,0,0,0,53
-117.89,33.61,41.0,361.0,540.0,6.0247,1,0,0,0,0,115
-118.15,33.91,35.0,350.0,1299.0,4.0313,1,0,0,0,0,127
-121.29,38.15,23.0,633.0,1886.0,4.8787,0,1,0,0,0,87
-118.12,33.96,34.0,451.0,1243.0,6.0723,1,0,0,0,0,44
-117.25,32.8,30.0,631.0,1007.0,2.5813,0,0,0,0,1,157
-118.3,33.72,28.0,583.0,1388.0,3.3397,0,0,0,0,1,139
-121.94,37.28,27.0,464.0,1144.0,5.0822,1,0,0,0,0,19
-117.81,33.67,24.0,661.0,1831.0,6.3767,1,0,0,0,0,75
-122.23,37.49,11.0,329.0,1338.0,2.3333,0,0,0,0,1,143
-118.48,34.0,29.0,479.0,741.0,3.6121,1,0,0,0,0,176
-118.44,34.05,18.0,1192.0,1886.0,4.4674,1,0,0,0,0,13
-121.86,37.41,16.0,589.0,1718.0,5.5073,1,0,0,0,0,101
-121.83,36.98,19.0,705.0,1764.0,4.3321,1,0,0,0,0,206
-121.37,38.67,36.0,258.0,771.0,2.2723,0,1,0,0,0,150
-117.81,33.78,27.0,507.0,1484.0,5.7934,1,0,0,0,0,195
-118.45,33.99,45.0,269.0,654.0,4.5673,1,0,0,0,0,176
-120.63,35.13,16.0,704.0,975.0,1.7878,1,0,0,0,0,164
-118.11,33.84,36.0,188.0,496.0,4.625,1,0,0,0,0,82
-117.88,33.64,16.0,570.0,1209.0,8.5574,1,0,0,0,0,35
-122.41,37.6,26.0,402.0,1128.0,6.3719,0,0,0,0,1,154
-122.12,37.7,17.0,617.0,1287.0,2.9922,0,0,0,1,0,163
-117.57,33.91,22.0,396.0,1324.0,5.3735,0,1,0,0,0,33
-122.26,37.55,17.0,814.0,1941.0,5.9572,0,0,0,1,0,54
-117.97,33.92,24.0,416.0,900.0,3.0,1,0,0,0,0,76
-121.77,37.68,41.0,299.0,629.0,4.6806,0,1,0,0,0,86
-122.05,37.57,7.0,1818.0,6075.0,6.1047,0,0,0,1,0,196
-119.81,36.73,50.0,194.0,606.0,2.2206,0,1,0,0,0,57
-117.77,33.71,13.0,247.0,928.0,8.1111,1,0,0,0,0,75
-117.44,33.94,32.0,452.0,1479.0,3.9118,0,1,0,0,0,147
-117.1,32.68,47.0,274.0,1003.0,1.7802,0,0,0,0,1,113
-117.06,32.63,29.0,742.0,2096.0,4.2204,0,0,0,0,1,27
-117.72,33.64,16.0,242.0,380.0,2.2969,1,0,0,0,0,102
-118.22,33.88,37.0,280.0,1016.0,2.125,1,0,0,0,0,31
-118.46,34.06,20.0,1532.0,2202.0,4.2554,1,0,0,0,0,176
-118.28,34.11,52.0,348.0,775.0,5.4122,1,0,0,0,0,109
-122.02,38.02,44.0,247.0,817.0,4.8693,0,0,0,1,0,32
-122.16,37.89,32.0,241.0,721.0,8.7589,0,0,0,1,0,205
-121.54,38.49,6.0,1535.0,3759.0,5.1442,0,1,0,0,0,209
-121.94,37.75,16.0,735.0,2464.0,6.6204,1,0,0,0,0,169
-118.17,33.78,44.0,746.0,3184.0,1.918,0,0,0,0,1,89
-117.59,33.41,17.0,448.0,878.0,5.1298,0,0,0,0,1,156
-117.21,32.81,26.0,407.0,1062.0,5.5413,0,0,0,0,1,157
-118.34,33.99,34.0,132.0,250.0,1.675,1,0,0,0,0,74
-119.4,36.25,25.0,279.0,909.0,2.3,0,1,0,0,0,193
-118.25,34.25,34.0,518.0,1392.0,4.9355,1,0,0,0,0,16
-118.29,33.96,31.0,1208.0,3707.0,1.3096,1,0,0,0,0,74
-121.63,39.75,37.0,296.0,569.0,1.8616,0,1,0,0,0,25
-117.83,33.74,23.0,1623.0,4088.0,3.0382,1,0,0,0,0,195
-117.82,33.88,18.0,300.0,1027.0,7.0526,1,0,0,0,0,213
-117.67,33.46,18.0,271.0,783.0,5.3999,1,0,0,0,0,41
-118.6,34.15,28.0,744.0,1693.0,6.14,1,0,0,0,0,176
-117.59,33.66,4.0,218.0,673.0,6.0722,1,0,0,0,0,102
-119.54,36.61,20.0,318.0,1474.0,1.4937,0,1,0,0,0,57
-118.17,34.12,35.0,672.0,1696.0,2.9154,1,0,0,0,0,128
-117.5,33.87,4.0,1017.0,2866.0,5.0493,0,1,0,0,0,33
-121.97,37.57,21.0,783.0,2172.0,4.6146,1,0,0,0,0,56
-119.05,35.34,14.0,984.0,1933.0,2.6637,0,1,0,0,0,6
-119.5,36.62,34.0,267.0,1018.0,2.2206,0,1,0,0,0,57
-122.7,38.36,11.0,878.0,2538.0,4.221,1,0,0,0,0,148
-118.09,33.92,36.0,419.0,1669.0,4.6976,1,0,0,0,0,116
-122.93,40.78,20.0,798.0,1685.0,2.3667,0,1,0,0,0,140
-122.47,37.7,44.0,423.0,1491.0,4.5341,0,0,0,0,1,40
-118.26,33.99,47.0,465.0,1916.0,1.8242,1,0,0,0,0,71
-117.85,33.73,28.0,574.0,3328.0,2.4539,1,0,0,0,0,170
-118.46,34.05,25.0,1151.0,1719.0,3.7721,1,0,0,0,0,176
-118.35,33.98,33.0,477.0,1518.0,3.1194,1,0,0,0,0,74
-121.33,38.61,21.0,518.0,1326.0,2.7079,0,1,0,0,0,151
-119.78,36.76,50.0,322.0,1063.0,1.75,0,1,0,0,0,57
-121.96,38.34,7.0,698.0,1911.0,3.89,0,1,0,0,0,198
-117.97,33.76,27.0,325.0,1036.0,4.0508,1,0,0,0,0,210
-117.99,33.86,20.0,906.0,2898.0,3.0252,1,0,0,0,0,15
-118.11,33.89,34.0,594.0,1549.0,3.2069,1,0,0,0,0,10
-120.87,38.83,12.0,423.0,1070.0,2.8562,0,1,0,0,0,52
-122.28,37.81,52.0,97.0,200.0,1.5208,0,0,0,1,0,118
-117.64,34.07,38.0,544.0,1823.0,2.837,0,1,0,0,0,120
-122.1,37.4,27.0,1156.0,2314.0,3.4868,0,0,0,1,0,111
-118.27,34.08,43.0,253.0,658.0,3.2386,1,0,0,0,0,91
-118.32,33.91,34.0,198.0,757.0,5.7528,1,0,0,0,0,60
-122.31,37.91,39.0,696.0,1417.0,2.7628,0,0,0,1,0,145
-121.66,37.93,19.0,358.0,1064.0,4.7426,0,1,0,0,0,3
-117.24,33.05,15.0,555.0,1559.0,5.3129,0,0,0,0,1,48
-119.04,35.32,20.0,11.0,34.0,1.2,0,1,0,0,0,6
-121.14,37.47,38.0,450.0,1272.0,2.8833,0,1,0,0,0,23
-122.44,37.8,52.0,487.0,727.0,3.9856,0,0,0,1,0,159
-117.23,33.2,29.0,720.0,1770.0,3.5109,1,0,0,0,0,203
-121.92,38.34,2.0,1133.0,3481.0,6.1112,0,1,0,0,0,198
-122.1,37.4,23.0,508.0,1374.0,4.3077,0,0,0,1,0,111
-123.96,40.57,31.0,365.0,883.0,2.3167,1,0,0,0,0,50
-122.65,38.11,21.0,616.0,1968.0,5.5524,1,0,0,0,0,117
-119.71,34.41,31.0,319.0,997.0,2.6538,0,0,0,0,1,171
-118.23,34.11,31.0,191.0,495.0,5.5051,1,0,0,0,0,62
-121.19,38.66,26.0,286.0,769.0,6.1185,0,1,0,0,0,52
-121.43,38.61,40.0,252.0,675.0,1.3696,0,1,0,0,0,151
-116.53,33.88,5.0,763.0,1906.0,4.6855,0,1,0,0,0,124
-118.46,34.18,33.0,386.0,844.0,4.5081,1,0,0,0,0,13
-118.71,34.29,21.0,493.0,1432.0,5.2067,1,0,0,0,0,183
-122.03,38.26,25.0,1046.0,2685.0,2.9576,0,1,0,0,0,51
-121.3,37.96,52.0,314.0,679.0,1.7788,0,1,0,0,0,187
-117.28,33.02,21.0,585.0,1251.0,4.2356,0,0,0,0,1,48
-121.3,37.96,52.0,238.0,736.0,3.6591,0,1,0,0,0,187
-118.6,34.23,19.0,2355.0,5005.0,3.2564,1,0,0,0,0,183
-117.69,34.13,8.0,371.0,1271.0,7.9627,0,1,0,0,0,28
-123.63,41.11,19.0,384.0,1033.0,1.4911,1,0,0,0,0,50
-121.85,37.41,25.0,278.0,1006.0,6.6842,1,0,0,0,0,101
-122.07,37.92,26.0,739.0,1629.0,4.4312,0,0,0,1,0,205
-118.22,34.14,52.0,406.0,1203.0,5.5291,1,0,0,0,0,62
-117.92,33.65,20.0,393.0,856.0,3.184,1,0,0,0,0,35
-118.28,34.18,52.0,418.0,1137.0,5.3185,1,0,0,0,0,16
-118.28,33.75,18.0,189.0,429.0,1.8393,0,0,0,0,1,89
-118.37,33.95,32.0,286.0,1053.0,2.8438,1,0,0,0,0,74
-121.61,39.13,33.0,539.0,1583.0,1.4727,0,1,0,0,0,214
-121.32,38.56,18.0,186.0,614.0,4.5766,0,1,0,0,0,151
-118.17,34.04,38.0,102.0,402.0,1.625,1,0,0,0,0,108
-117.11,32.71,30.0,457.0,1673.0,1.7,0,0,0,0,1,113
-121.08,38.89,41.0,753.0,1680.0,2.6701,0,1,0,0,0,150
-117.22,33.19,16.0,656.0,1948.0,2.7019,1,0,0,0,0,203
-119.81,36.74,36.0,155.0,483.0,1.5625,0,1,0,0,0,57
-118.14,33.94,31.0,774.0,1612.0,2.9205,1,0,0,0,0,44
-122.34,37.58,50.0,743.0,1622.0,3.8413,0,0,0,0,1,166
-117.71,33.62,22.0,387.0,1338.0,5.8898,1,0,0,0,0,102
-122.22,37.78,50.0,530.0,1525.0,1.4886,0,0,0,1,0,0
-121.64,39.22,37.0,248.0,627.0,3.8611,0,1,0,0,0,214
-117.05,32.95,17.0,555.0,1297.0,3.9531,1,0,0,0,0,137
-118.31,34.02,23.0,397.0,1333.0,1.3187,1,0,0,0,0,91
-120.97,37.66,24.0,588.0,1448.0,3.5395,0,1,0,0,0,103
-121.64,36.8,18.0,1000.0,2975.0,4.5812,1,0,0,0,0,152
-121.46,38.57,52.0,419.0,614.0,2.0549,0,1,0,0,0,151
-122.44,37.72,49.0,405.0,1173.0,3.4605,0,0,0,1,0,40
-118.41,34.18,35.0,384.0,882.0,4.375,1,0,0,0,0,16
-121.96,37.35,32.0,274.0,673.0,5.2019,1,0,0,0,0,172
-117.41,34.1,29.0,251.0,776.0,3.1287,0,1,0,0,0,53
-118.01,34.12,43.0,207.0,657.0,4.5491,0,1,0,0,0,104
-118.16,33.89,38.0,113.0,389.0,2.1859,1,0,0,0,0,127
-117.02,33.73,14.0,750.0,1171.0,1.9476,0,1,0,0,0,67
-121.2,37.97,39.0,83.0,270.0,6.0582,0,1,0,0,0,187
-121.23,38.11,48.0,81.0,240.0,3.6312,0,1,0,0,0,87
-121.99,37.55,16.0,2098.0,4649.0,2.9074,1,0,0,0,0,56
-117.96,34.04,35.0,212.0,924.0,3.1591,1,0,0,0,0,79
-118.04,33.97,29.0,700.0,1968.0,2.6082,1,0,0,0,0,211
-117.74,34.05,29.0,700.0,3029.0,2.1354,0,1,0,0,0,135
-117.93,33.64,31.0,356.0,1252.0,2.7143,1,0,0,0,0,35
-122.03,37.98,16.0,477.0,627.0,1.3894,0,0,0,1,0,32
-121.2,37.8,28.0,576.0,1512.0,3.7546,0,1,0,0,0,95
-122.44,37.72,52.0,347.0,1102.0,4.3125,0,0,0,1,0,40
-122.25,37.82,26.0,1196.0,1749.0,3.0233,0,0,0,1,0,118
-118.13,33.81,37.0,237.0,572.0,4.325,1,0,0,0,0,90
-122.84,38.41,19.0,391.0,1065.0,4.125,1,0,0,0,0,178
-121.27,37.95,43.0,165.0,573.0,1.7212,0,1,0,0,0,187
-118.26,34.05,52.0,52.0,41.0,4.0972,1,0,0,0,0,91
-122.05,37.38,23.0,907.0,2029.0,3.5649,1,0,0,0,0,188
-117.98,33.72,24.0,547.0,1738.0,6.0494,1,0,0,0,0,55
-117.99,33.81,46.0,8.0,66.0,4.1667,1,0,0,0,0,186
-121.57,37.01,44.0,393.0,1066.0,2.0625,0,1,0,0,0,61
-118.42,33.93,39.0,605.0,1466.0,4.9286,1,0,0,0,0,94
-121.34,38.0,32.0,687.0,1642.0,4.0444,0,1,0,0,0,187
-117.86,33.65,4.0,767.0,1326.0,5.4284,1,0,0,0,0,35
-122.51,37.58,20.0,21.0,59.0,2.2375,0,0,0,0,1,123
-118.41,34.18,43.0,356.0,966.0,4.7171,1,0,0,0,0,16
-120.64,37.7,16.0,51.0,239.0,1.8958,0,1,0,0,0,194
-118.3,34.0,52.0,354.0,1026.0,2.0,1,0,0,0,0,74
-115.88,32.93,15.0,49.0,51.0,4.0208,0,1,0,0,0,46
-117.5,34.66,20.0,309.0,486.0,2.0184,0,1,0,0,0,201
-122.25,38.11,49.0,504.0,1131.0,2.6133,0,0,0,1,0,199
-124.22,41.73,28.0,699.0,1530.0,1.7038,0,0,0,0,1,50
-116.2,32.64,28.0,409.0,567.0,1.4648,0,1,0,0,0,46
-121.53,38.61,5.0,1913.0,2933.0,3.6788,0,1,0,0,0,209
-121.82,37.69,12.0,351.0,802.0,4.9375,0,1,0,0,0,86
-122.29,37.89,52.0,349.0,693.0,3.1375,0,0,0,1,0,12
-118.09,33.79,31.0,617.0,1694.0,6.6312,1,0,0,0,0,90
-117.99,34.13,37.0,371.0,1618.0,2.9605,0,1,0,0,0,104
-117.69,33.64,18.0,654.0,1843.0,5.7559,1,0,0,0,0,102
-122.23,39.86,21.0,350.0,982.0,1.8375,0,1,0,0,0,25
-118.2,33.79,47.0,626.0,1388.0,3.0135,0,0,0,0,1,89
-118.28,33.99,46.0,703.0,2446.0,1.275,1,0,0,0,0,71
-117.06,32.68,38.0,317.0,1080.0,2.85,0,0,0,0,1,113
-119.45,36.48,38.0,86.0,311.0,3.1719,0,1,0,0,0,202
-118.35,34.03,43.0,524.0,1510.0,2.2273,1,0,0,0,0,37
-118.35,34.04,41.0,423.0,1110.0,2.4635,1,0,0,0,0,37
-117.88,33.79,32.0,295.0,928.0,5.1418,1,0,0,0,0,121
-118.23,34.1,46.0,587.0,2121.0,2.2788,1,0,0,0,0,62
-122.06,40.02,32.0,277.0,690.0,2.3043,0,1,0,0,0,25
-120.04,38.86,16.0,481.0,712.0,3.7891,0,1,0,0,0,52
-118.3,34.02,27.0,626.0,1768.0,1.2446,1,0,0,0,0,91
-118.41,33.92,22.0,584.0,1141.0,4.5729,1,0,0,0,0,94
-117.73,34.08,28.0,1069.0,3502.0,3.8438,0,1,0,0,0,28
-118.24,33.83,22.0,1367.0,4721.0,4.8438,1,0,0,0,0,21
-121.56,39.53,12.0,421.0,1861.0,1.5771,0,1,0,0,0,25
-122.92,41.7,23.0,792.0,1634.0,2.3571,0,1,0,0,0,140
-121.65,36.7,29.0,1056.0,2773.0,3.0827,1,0,0,0,0,152
-118.01,33.9,26.0,674.0,1655.0,4.6094,1,0,0,0,0,78
-120.97,37.69,16.0,476.0,1279.0,3.4667,0,1,0,0,0,103
-118.3,34.1,29.0,1367.0,3432.0,1.7083,1,0,0,0,0,109
-119.77,36.84,15.0,412.0,891.0,3.2569,0,1,0,0,0,29
-122.24,37.8,52.0,228.0,731.0,2.2697,0,0,0,1,0,118
-118.36,33.82,36.0,187.0,522.0,5.7765,1,0,0,0,0,182
-118.31,34.26,37.0,246.0,624.0,5.76,1,0,0,0,0,16
-122.02,37.89,29.0,858.0,2450.0,7.5,0,0,0,1,0,205
-119.76,36.8,20.0,1346.0,2795.0,2.2094,0,1,0,0,0,29
-123.1,39.15,32.0,208.0,454.0,3.8333,1,0,0,0,0,178
-122.14,38.02,44.0,432.0,825.0,2.0523,0,0,0,1,0,97
-118.36,34.08,40.0,764.0,1557.0,1.9937,1,0,0,0,0,208
-122.15,37.68,30.0,443.0,929.0,4.2841,0,0,0,1,0,163
-121.32,38.59,24.0,910.0,2149.0,2.5035,0,1,0,0,0,151
-118.37,34.23,32.0,317.0,1177.0,3.6,1,0,0,0,0,16
-122.3,37.84,14.0,2408.0,3100.0,4.0018,0,0,0,1,0,12
-122.25,37.8,41.0,469.0,1062.0,1.6121,0,0,0,1,0,118
-117.2,34.14,14.0,524.0,989.0,3.1513,0,1,0,0,0,69
-122.65,41.72,15.0,801.0,1784.0,1.8533,0,1,0,0,0,140
-120.1,38.91,33.0,282.0,30.0,1.875,0,1,0,0,0,52
-118.23,33.99,37.0,176.0,714.0,2.1912,1,0,0,0,0,71
-117.88,33.6,31.0,1055.0,1938.0,8.8742,1,0,0,0,0,115
-121.59,39.86,14.0,269.0,665.0,2.8657,0,1,0,0,0,25
-117.58,33.85,6.0,2640.0,8222.0,5.2861,0,1,0,0,0,33
-123.98,40.88,41.0,372.0,844.0,2.6923,1,0,0,0,0,50
-122.26,38.16,23.0,491.0,1586.0,4.0337,0,0,0,1,0,199
-118.43,34.06,11.0,641.0,911.0,7.2675,1,0,0,0,0,13
-121.95,37.29,30.0,813.0,1834.0,3.4505,1,0,0,0,0,19
-117.89,33.85,18.0,414.0,1292.0,3.875,1,0,0,0,0,2
-117.98,33.84,31.0,225.0,714.0,4.6042,1,0,0,0,0,15
-122.23,37.8,52.0,486.0,787.0,3.1603,0,0,0,1,0,118
-117.46,34.04,3.0,2315.0,5820.0,4.2429,0,1,0,0,0,53
-119.01,35.38,36.0,224.0,426.0,1.4427,0,1,0,0,0,6
-121.73,38.54,18.0,317.0,521.0,1.0633,0,1,0,0,0,42
-120.54,34.97,23.0,345.0,1322.0,1.8185,1,0,0,0,0,175
-118.66,34.23,18.0,142.0,263.0,6.1288,1,0,0,0,0,183
-118.85,34.21,29.0,414.0,1360.0,3.4773,1,0,0,0,0,183
-122.71,38.33,13.0,936.0,2064.0,3.6953,1,0,0,0,0,148
-121.49,38.56,52.0,368.0,624.0,3.6729,0,1,0,0,0,151
-118.2,34.03,41.0,334.0,1150.0,1.925,1,0,0,0,0,91
-117.24,32.74,43.0,375.0,918.0,5.5289,0,0,0,0,1,34
-122.25,40.42,17.0,265.0,692.0,2.8611,0,1,0,0,0,140
-121.18,39.25,9.0,562.0,1208.0,4.3646,0,1,0,0,0,214
